benchmark,model,lang_pair,bilingual_type,checkpoint,eval_language,accuracy,n_correct,n_total
multiblimp,BeetleLM/beetlelm_nld-bul_late,nld-bul,late,step-9000,Dutch,0.753325,1756,2331
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-21000,Dutch,0.765337,1784,2331
multiblimp,BeetleLM/beetlelm_bul-deu_sequential,bul-deu,sequential,step-7000,German,0.651436,1497,2298
multiblimp,BeetleLM/beetlelm_nld-bul_late,nld-bul,late,step-10000,Dutch,0.753325,1756,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-256,German,0.628808,1445,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-21385,Dutch,0.779923,1818,2331
multiblimp,BeetleLM/beetlelm_bul-deu_sequential,bul-deu,sequential,step-8000,German,0.666667,1532,2298
multiblimp,BeetleLM/beetlelm_nld-bul_late,nld-bul,late,step-11000,Dutch,0.763192,1779,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-512,German,0.632724,1454,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-21398,Dutch,0.778207,1814,2331
multiblimp,BeetleLM/beetlelm_nld-bul_late,nld-bul,late,step-12000,Dutch,0.767911,1790,2331
multiblimp,BeetleLM/beetlelm_bul-deu_sequential,bul-deu,sequential,step-9000,German,0.664926,1528,2298
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-611,German,0.633594,1456,2298
multiblimp,BeetleLM/beetlelm_nld-bul_late,nld-bul,late,step-13000,Dutch,0.782068,1823,2331
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-21996,Dutch,0.769627,1794,2331
multiblimp,BeetleLM/beetlelm_bul-deu_sequential,bul-deu,sequential,step-10000,German,0.672324,1545,2298
multiblimp,BeetleLM/beetlelm_nld-bul_late,nld-bul,late,step-14000,Dutch,0.788503,1838,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-1000,German,0.640122,1471,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-22000,Dutch,0.767053,1788,2331
multiblimp,BeetleLM/beetlelm_bul-deu_sequential,bul-deu,sequential,step-11000,German,0.677981,1558,2298
multiblimp,BeetleLM/beetlelm_nld-bul_late,nld-bul,late,step-15000,Dutch,0.78979,1841,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-1222,German,0.645779,1484,2298
multiblimp,BeetleLM/beetlelm_bul-deu_sequential,bul-deu,sequential,step-12000,German,0.660574,1518,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-22607,Dutch,0.78979,1841,2331
multiblimp,BeetleLM/beetlelm_nld-bul_late,nld-bul,late,step-16000,Dutch,0.796654,1857,2331
multiblimp,BeetleLM/beetlelm_bul-deu_sequential,bul-deu,sequential,step-13000,German,0.649695,1493,2298
multiblimp,BeetleLM/beetlelm_nld-bul_late,nld-bul,late,step-17000,Dutch,0.816388,1903,2331
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-23000,Dutch,0.789361,1840,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-1833,German,0.682332,1568,2298
multiblimp,BeetleLM/beetlelm_nld-bul_late,nld-bul,late,step-18000,Dutch,0.837838,1953,2331
multiblimp,BeetleLM/beetlelm_bul-deu_sequential,bul-deu,sequential,step-14000,German,0.663185,1524,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-23218,Dutch,0.786358,1833,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-2000,German,0.680592,1564,2298
multiblimp,BeetleLM/beetlelm_nld-bul_late,nld-bul,late,step-19000,Dutch,0.836122,1949,2331
multiblimp,BeetleLM/beetlelm_bul-deu_sequential,bul-deu,sequential,step-15000,German,0.661445,1520,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-23829,Dutch,0.784642,1829,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-2444,German,0.671453,1543,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-1000,German,0.657963,1512,2298
multiblimp,BeetleLM/beetlelm_bul-deu_sequential,bul-deu,sequential,step-15288,German,0.647084,1487,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-24000,Dutch,0.785071,1830,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-2560,German,0.668842,1537,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-2000,German,0.750218,1724,2298
multiblimp,BeetleLM/beetlelm_bul-deu_sequential,bul-deu,sequential,step-16000,German,0.767624,1764,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-24440,Dutch,0.781639,1822,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-2816,German,0.681462,1566,2298
multiblimp,BeetleLM/beetlelm_bul-deu_sequential,bul-deu,sequential,step-17000,German,0.814621,1872,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-3000,German,0.767189,1763,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-3200,German,0.698869,1606,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-0,French,0.539246,1374,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-24455,Dutch,0.782926,1825,2331
multiblimp,BeetleLM/beetlelm_ind-deu_heritage,ind-deu,heritage,step-1000,German,0.641862,1475,2298
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-2944,German,0.682768,1569,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-1,French,0.539246,1374,2548
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-3328,German,0.707137,1625,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-4000,German,0.788077,1811,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-2,French,0.539246,1374,2548
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-4,French,0.539246,1374,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-25000,Dutch,0.792793,1848,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3000,German,0.679286,1561,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-8,French,0.539246,1374,2548
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-3584,German,0.74195,1705,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-5000,German,0.789817,1815,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-16,French,0.539246,1374,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-25051,Dutch,0.791935,1846,2331
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-32,French,0.539246,1374,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3008,German,0.682768,1569,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-3666,German,0.744996,1712,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-64,French,0.538854,1373,2548
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-6000,German,0.804178,1848,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-25662,Dutch,0.788074,1837,2331
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-128,French,0.539639,1375,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3040,German,0.678416,1559,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-256,French,0.541994,1381,2548
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-4000,German,0.75718,1740,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-7000,German,0.805048,1850,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-512,French,0.546703,1393,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-26000,Dutch,0.791077,1844,2331
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-611,French,0.558085,1422,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3048,German,0.680592,1564,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-4277,German,0.751523,1727,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-1000,French,0.599294,1527,2548
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-8000,German,0.816797,1877,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-26273,Dutch,0.788932,1839,2331
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-1222,French,0.607143,1547,2548
multiblimp,BeetleLM/beetlelm_deu-ukr_simultaneous,deu-ukr,simultaneous,step-1000,German,0.668407,1536,2298
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3052,German,0.680592,1564,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-1833,French,0.611852,1559,2548
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-4888,German,0.763272,1754,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-2000,French,0.610675,1556,2548
multiblimp,BeetleLM/beetlelm_deu-ukr_simultaneous,deu-ukr,simultaneous,step-2000,German,0.760661,1748,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-9000,German,0.818103,1880,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-26884,Dutch,0.775204,1807,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3054,German,0.680592,1564,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-2444,French,0.617347,1573,2548
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-5000,German,0.767189,1763,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-3000,French,0.623234,1588,2548
multiblimp,BeetleLM/beetlelm_deu-ukr_late,deu-ukr,late,step-1000,German,0.67537,1552,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-27000,Dutch,0.775204,1807,2331
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-3055,French,0.623234,1588,2548
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-10000,German,0.805048,1850,2298
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3055,German,0.682332,1568,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-3056,French,0.623234,1588,2548
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-5499,German,0.775892,1783,2298
multiblimp,BeetleLM/beetlelm_deu-ukr_late,deu-ukr,late,step-2000,German,0.772411,1775,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-3666,French,0.618524,1576,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-27495,Dutch,0.780781,1820,2331
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-11000,German,0.793734,1824,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-4000,French,0.629121,1603,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3056,German,0.682332,1568,2298
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-0,German,0.626632,1440,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-6000,German,0.7698,1769,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-4277,French,0.651099,1659,2548
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-4888,French,0.678179,1728,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-27512,Dutch,0.778636,1815,2331
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-1000,French,0.638148,1626,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3058,German,0.682332,1568,2298
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-1,German,0.626632,1440,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-12000,German,0.780244,1793,2298
multiblimp,BeetleLM/beetlelm_fra-ukr_balanced,fra-ukr,balanced,step-5000,French,0.691523,1762,2548
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-6110,German,0.775892,1783,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-2000,French,0.626374,1596,2548
multiblimp,BeetleLM/beetlelm_eng-fra_part_time,eng-fra,part_time,step-1000,French,0.597724,1523,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-28000,Dutch,0.778207,1814,2331
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-2,German,0.626632,1440,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-3000,French,0.675039,1720,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3060,German,0.682332,1568,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-13000,German,0.77067,1771,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-6113,German,0.775892,1783,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-4000,French,0.733909,1870,2548
multiblimp,BeetleLM/beetlelm_eng-fra_part_time,eng-fra,part_time,step-2000,French,0.586342,1494,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-4,German,0.626632,1440,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-28106,Dutch,0.79837,1861,2331
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-5000,French,0.713893,1819,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3064,German,0.680157,1563,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-14000,German,0.774587,1780,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-6721,German,0.787206,1809,2298
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-8,German,0.626632,1440,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-6000,French,0.693878,1768,2548
multiblimp,BeetleLM/beetlelm_eng-fra_part_time,eng-fra,part_time,step-3000,French,0.583203,1486,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-28717,Dutch,0.792793,1848,2331
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-7000,French,0.789246,2011,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3072,German,0.682768,1569,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-7000,German,0.792863,1822,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-15000,German,0.75718,1740,2298
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-16,German,0.626632,1440,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-8000,French,0.832025,2120,2548
multiblimp,BeetleLM/beetlelm_eng-fra_part_time,eng-fra,part_time,step-4000,French,0.590659,1505,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-29000,Dutch,0.7855,1831,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3088,German,0.679286,1561,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-9000,French,0.807692,2058,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-32,German,0.626632,1440,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-7332,German,0.776762,1785,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-16000,German,0.764578,1757,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-10000,French,0.785714,2002,2548
multiblimp,BeetleLM/beetlelm_eng-fra_part_time,eng-fra,part_time,step-5000,French,0.600863,1531,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-29328,Dutch,0.797512,1859,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3104,German,0.679286,1561,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-11000,French,0.80416,2049,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-64,German,0.626632,1440,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-7943,German,0.789382,1814,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-17000,German,0.75544,1736,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-12000,French,0.841444,2144,2548
multiblimp,BeetleLM/beetlelm_eng-fra_part_time,eng-fra,part_time,step-6000,French,0.586342,1494,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-29939,Dutch,0.799657,1864,2331
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-128,German,0.626632,1440,2298
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3136,German,0.677111,1556,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-13000,French,0.804945,2051,2548
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-8000,German,0.789382,1814,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-18000,German,0.766319,1761,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-14000,French,0.812402,2070,2548
multiblimp,BeetleLM/beetlelm_eng-fra_part_time,eng-fra,part_time,step-7000,French,0.588305,1499,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-30000,Dutch,0.80266,1871,2331
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-256,German,0.627502,1442,2298
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3200,German,0.691906,1590,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-15000,French,0.821429,2093,2548
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-19000,German,0.748042,1719,2298
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-512,German,0.629678,1447,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-30550,Dutch,0.80266,1871,2331
multiblimp,BeetleLM/beetlelm_eng-fra_part_time,eng-fra,part_time,step-8000,French,0.605965,1544,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3328,German,0.71584,1645,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-16000,French,0.829278,2113,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-611,German,0.629243,1446,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-20000,German,0.750653,1725,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-30569,Dutch,0.808666,1885,2331
multiblimp,BeetleLM/beetlelm_eng-fra_part_time,eng-fra,part_time,step-9000,French,0.631868,1610,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3584,German,0.746736,1716,2298
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-1000,German,0.631419,1451,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-17000,French,0.819859,2089,2548
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-21000,German,0.739339,1699,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-0,Dutch,0.489489,1141,2331
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-0,French,0.549058,1399,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-3666,German,0.752829,1730,2298
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-1222,German,0.640557,1472,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-1,Dutch,0.489489,1141,2331
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-18000,French,0.80416,2049,2548
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-22000,German,0.744996,1712,2298
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-1,French,0.549058,1399,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-1833,German,0.665796,1530,2298
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-4000,German,0.75805,1742,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-2,Dutch,0.489489,1141,2331
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-2000,German,0.677111,1556,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-23000,German,0.744125,1710,2298
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-2,French,0.549058,1399,2548
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-19000,French,0.806907,2056,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-4277,German,0.761967,1751,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-4,Dutch,0.489489,1141,2331
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-2444,German,0.686249,1577,2298
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-4,French,0.549058,1399,2548
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-24000,German,0.738468,1697,2298
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-4888,German,0.77067,1771,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-8,Dutch,0.489489,1141,2331
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-20000,French,0.806122,2054,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-2560,German,0.693211,1593,2298
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-8,French,0.549058,1399,2548
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-25000,German,0.728024,1673,2298
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-5000,German,0.775457,1782,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-16,Dutch,0.489489,1141,2331
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-2816,German,0.698433,1605,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-21000,French,0.799058,2036,2548
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-32,Dutch,0.489489,1141,2331
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-16,French,0.549058,1399,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-5499,German,0.780679,1794,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-26000,German,0.741079,1703,2298
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-2944,German,0.701915,1613,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-22000,French,0.796703,2030,2548
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-64,Dutch,0.489918,1142,2331
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3000,German,0.697998,1604,2298
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-6000,German,0.786336,1807,2298
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-32,French,0.549058,1399,2548
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-27000,German,0.740209,1701,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-23000,French,0.790031,2013,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3008,German,0.697563,1603,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-128,Dutch,0.489918,1142,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-6110,German,0.789382,1814,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-28000,German,0.740209,1701,2298
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-64,French,0.549451,1400,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3040,German,0.697128,1602,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-256,Dutch,0.490347,1143,2331
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-24000,French,0.815149,2077,2548
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-6113,German,0.788077,1811,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-29000,German,0.73107,1680,2298
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-128,French,0.548273,1397,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3048,German,0.694517,1596,2298
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-512,Dutch,0.487773,1137,2331
multiblimp,BeetleLM/beetlelm_fas-deu_heritage,fas-deu,heritage,step-6721,German,0.786336,1807,2298
multiblimp,BeetleLM/beetlelm_fra_mono,fra,mono,step-25000,French,0.811224,2067,2548
multiblimp,BeetleLM/beetlelm_bul-deu_heritage,bul-deu,heritage,step-3052,German,0.694517,1596,2298
multiblimp,BeetleLM/beetlelm_deu_mono,deu,mono,step-30000,German,0.706266,1623,2298
multiblimp,BeetleLM/beetlelm_fas-fra_heritage,fas-fra,heritage,step-256,French,0.549058,1399,2548
multiblimp,BeetleLM/beetlelm_fas-nld_heritage,fas-nld,heritage,step-611,Dutch,0.494208,1152,2331
