benchmark,model,lang_pair,bilingual_type,checkpoint,eval_language,accuracy,n_correct,n_total
xcomps,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-26000,German,0.505986,7270,14368
xcomps,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-256,Ukrainian,0.44968,6461,14368
xcomps,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-19000,Ukrainian,0.472369,6787,14368
xcomps,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-8000,Ukrainian,0.463948,6666,14368
xcomps,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-9170,Ukrainian,0.484549,6962,14368
xcomps,BeetleLM/beetlelm_nld-fra_heritage,nld-fra,heritage,step-16000,Ukrainian,0.477171,6856,14368
xcomps,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-26000,Ukrainian,0.470977,6767,14368
xcomps,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-15275,Ukrainian,0.494571,7106,14368
xcomps,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-20000,German,0.509535,7321,14368
xcomps,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-512,Ukrainian,0.443277,6369,14368
xcomps,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-27000,German,0.507378,7290,14368
xcomps,BeetleLM/beetlelm_deu_L1-eng_L2_simultaneous,deu_L1-eng_L2,simultaneous,step-1000,German,0.494432,7104,14368
xcomps,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-9000,Ukrainian,0.475501,6832,14368
xcomps,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-9776,Ukrainian,0.46868,6734,14368
xcomps,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-20000,Ukrainian,0.466384,6701,14368
xcomps,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-15284,Ukrainian,0.49471,7108,14368
xcomps,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-27000,Ukrainian,0.479677,6892,14368
xcomps,BeetleLM/beetlelm_deu_L1-eng_L2_simultaneous,deu_L1-eng_L2,simultaneous,step-1000,Ukrainian,0.458032,6581,14368
xcomps,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-21000,German,0.510509,7335,14368
xcomps,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-10000,Ukrainian,0.477728,6864,14368
xcomps,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-10000,Ukrainian,0.475501,6832,14368
xcomps,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-611,Ukrainian,0.449749,6462,14368
xcomps,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-28000,German,0.503967,7241,14368
xcomps,BeetleLM/beetlelm_deu_L1-eng_L2_simultaneous,deu_L1-eng_L2,simultaneous,step-2000,German,0.494989,7112,14368
xcomps,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-15886,Ukrainian,0.485663,6978,14368
xcomps,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-21000,Ukrainian,0.461303,6628,14368
xcomps,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-11000,Ukrainian,0.478076,6869,14368
xcomps,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-10387,Ukrainian,0.472648,6791,14368
xcomps,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-28000,Ukrainian,0.475849,6837,14368
xcomps,BeetleLM/beetlelm_deu_L1-eng_L2_simultaneous,deu_L1-eng_L2,simultaneous,step-2000,Ukrainian,0.47049,6760,14368
xcomps,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-1000,Ukrainian,0.437361,6284,14368
xcomps,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-22000,German,0.503828,7239,14368
